periodo_ms,t_vuelta_us,voltaje,t_voltaje_us,vuelta
,,1.1999038,596598,11
,,1.1249759,596880,11
,,1.5553079,597163,11
,,0.8534126,597446,11
,,0.347296868,597728,11
,,0.43919432,598008,11
,,0.180471508,598290,11
,,0.206303484,598570,11
,,0.09909819,598853,11
,,0.0,599135,11
,,0.0,599417,11
,,0.0,599698,11
,,0.0,599981,11
,,0.0,600262,11
,,0.0,600545,11
,,0.0,600828,11
,,0.0,601110,11
,,0.10796063,601390,11
,,0.08781872,601671,11
,,0.045117876,601952,11
,,0.43436024,602235,11
,,0.37388416,602518,11
,,0.64388644,602800,11
,,0.5890501,603082,11
,,0.9758755,603365,11
,,0.82274664,603647,11
,,1.4416572,603929,11
,,1.3256397,604212,11
,,1.5480567,604493,11
,,1.1112794,604775,11
,,1.6520393,605056,11
,,1.8131746,605338,11
,,1.89379252,605619,11
,,1.8027009,605901,11
,,1.8454016,606185,11
,,2.2088624,606467,11
,,1.8018952,606750,11
,,1.8252598,607032,11
,,1.9268254,607314,11
,,1.844596,607598,11
,,1.2410437,607880,11
,,1.6479607,608163,11
,,1.209572,608446,11
,,0.9299519,608726,11
,,1.0250217,609009,11
,,0.8808056,609292,11
,,0.8904738,609574,11
,,0.6124147,609858,11
,,0.687393,610139,11
,,0.33279468,610420,11
,,0.409333936,610702,11
,,0.24014192,610985,11
,,0.1836942,611268,11
,,0.5133165,611550,11
,,0.46497596,611832,11
,,0.26834056,612114,11
,,0.38516364,612397,11
,,1.0169649,612678,11
,,0.25222704,612959,11
,,0.6269673,613242,11
,,0.473838432,613523,11
,,0.6978668,613803,11
,,0.44,614085,11
,,0.90819864,614365,11
,,0.9065873,614648,11
,,1.0379629,614932,11
,,0.980709568,615213,11
,,0.7051179,615495,11
,,1.5440284,615778,11
,,1.2281024,616061,11
,,1.3079147,616345,11
,,1.7793362,616628,11
,,2.1484366,616911,11
,,1.0903319,617194,11
,,1.0298558,617476,11
,,1.6520393,617758,11
,,1.2724651,618040,11
,,1.4029847,618322,11
,,1.322417,618604,11
,,1.6165392,618887,11
,,1.4376288,619170,11
,,1.416681,619455,11
,,1.3997619,619736,11
,,1.4021789,620016,11
,,1.0064912,620297,11
,,0.91142136,620580,11
,,0.7478187,620865,11
,,0.56165716,621146,11
,,0.6745022,621429,11
,,0.29009384,621712,11
,,0.33037764,621992,11
,,0.213554584,622276,11
,,0.02658732,622558,11
,,0.1361593,622843,11
,,0.013696497,623127,11
,,0.023364612,623410,11
,,0.0370611136,623692,11
,,0.0,623972,11
,,0.0024170288,624255,11
,,0.0,624536,11
,,0.0,624818,11
,,0.0,625099,11
,,0.0,625381,11
,,0.07089952,625663,11
,,0.0,625944,11
,,0.3086244,626226,11
,,0.482700832,626506,11
,,0.6519432,626790,11
,,0.0,627070,11
,,0.655166,627352,11
,,0.70914624,627634,11
,,0.8534126,627916,11
,,1.0436027,628196,11
,,1.0024628,628480,11
,,1.3087206,628763,11
,,1.3675349,629046,11
,,1.3892882,629330,11
,,1.5238864,629612,11
,,1.68990608,629893,11
,,1.7704738,630176,11
,,1.8631768,630458,11
,,1.987251,630742,11
,,2.032369,631023,11
,,2.115404,631304,11
,,2.3797162,631584,11
,,2.3047884,631867,11
,,2.417583,632150,11
,,2.272561,632431,11
,,2.2209476,632713,11
,,2.2225588,632994,11
,,1.9783886,633276,11
,,2.0589564,633559,11
,,1.4336004,633842,11
,,1.3030808,634125,11
,,1.317583,634408,11
,,1.4586268,634689,11
,,1.0444083,634970,11
,,0.47061568,635250,11
,,0.6471092,635534,11
,,0.8469673,635818,11
,,0.28364844,636101,11
,,0.39563744,636382,11
,,0.5785763,636663,11
,,0.0,636947,11
,,0.0,637261,12
,,0.48028384,637546,12
,,0.0,637830,12
,,0.0,638115,12
,,0.09990387,638396,12
,,0.05317464,638679,12
,,0.23933622,638979,12
,,0.30701304,639266,12
,,0.50848248,639550,12
,,0.5076768,639838,12
,,0.5479606,640122,12
,,0.6245502,640405,12
,,0.7308995,640687,12
,,0.91544976,640968,12
,,0.8284367,641252,12
,,1.2740765,641535,12
,,1.4489585,641818,12
,,1.3490044,642101,12
,,1.4981048,642384,12
,,1.8002838,642666,12
,,1.9211856,642948,12
